Orthogroup	Panther_annotation
OG0027452	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0027454	 NO HIT
OG0027456	 NO HIT
OG0027458	 WRAPPER/REGA-1/KLINGON HOMOLOG
OG0027460	 NO HIT
OG0027462	 CFAP97 DOMAIN-CONTAINING 1
OG0027463	 SUBFAMILY NOT NAMED
OG0027469	 SUBFAMILY NOT NAMED
OG0027473	 NO HIT
OG0027483	 NO HIT
OG0027491	 SUBFAMILY NOT NAMED
OG0027493	 NO HIT
OG0027498	 NECTIN-RELATED
OG0027501	 SUBFAMILY NOT NAMED
OG0027503	 SUBFAMILY NOT NAMED
OG0027506	 PROTEIN CBG12054-RELATED
OG0027507	 NO HIT
OG0027595	 DNAH12 ISOFORM 2
OG0027610	 NO HIT
OG0027721	 PROTEIN FAM10A5-RELATED
OG0027894	 RECEPTOR PROTEIN KINASE ZMPK1-RELATED
OG0027942	 NO HIT
OG0028013	 PLANT UBX DOMAIN-CONTAINING PROTEIN 10
OG0028030	 TENASCIN-N
OG0028116	 NO HIT
OG0028135	 TYROSINE-PROTEIN PHOSPHATASE
OG0028139	 PROTEIN LIN-12
OG0028141	 SUBFAMILY NOT NAMED
OG0028155	 HISTONE ACETYLTRANSFERASE P300
OG0028196	 NOTCH 3
OG0028208	 .
OG0028219	 GUANYLATE CYCLASE
OG0028246	 ACETYLCHOLINE RECEPTOR SUBUNIT BETA-LIKE 2
OG0028273	 POLYCYSTIN FAMILY MEMBER
OG0029454	 NO HIT
OG0029492	 SODIUM/HYDROGEN EXCHANGER 7
OG0029801	 DESMOGLEIN FAMILY MEMBER
OG0029875	 NO HIT
OG0029917	 COAGULATION FACTOR V
OG0029949	 OS10G0105400 PROTEIN
OG0029958	 NO HIT
OG0030110	 PE REPEAT FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_4G13630)
OG0030331	 NO HIT
OG0030516	 SUBFAMILY NOT NAMED
OG0030604	 ECHINODERM MICROTUBULE-ASSOCIATED PROTEIN-LIKE 4
OG0030609	 GLYCOSYLTRANSFERASE 14 FAMILY MEMBER
OG0030742	 AGAP011099-PA
OG0030814	 BNAA01G22700D PROTEIN
OG0031010	 SUBFAMILY NOT NAMED
OG0031017	 VON WILLEBRAND FACTOR A DOMAIN-CONTAINING PROTEIN 2
OG0031060	 NO HIT
OG0031096	 GLYCOSAMINOGLYCAN XYLOSYLKINASE
OG0031143	 NEUROPEPTIDE Y RECEPTOR Y2
OG0031184	 ZGC:195170
OG0031195	 VESICLE-ASSOCIATED MEMBRANE PROTEIN-ASSOCIATED PROTEIN A
OG0031238	 VISUAL SYSTEM HOMEOBOX 2
OG0031245	 KRUEPPEL-LIKE FACTOR 14
OG0031258	 NO HIT
OG0031328	 NO HIT
OG0031332	 SUBFAMILY NOT NAMED
OG0031337	 NO HIT
OG0031346	 SUBFAMILY NOT NAMED
OG0031356	 5-HYDROXYTRYPTAMINE RECEPTOR 3C
OG0031358	 EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE EIF2-ALPHA KINASE -RELATED
OG0031365	 SUBFAMILY NOT NAMED
OG0031371	 NO HIT
OG0031378	 EG:EG0003.4 PROTEIN-RELATED
OG0031403	 ADENYLATE CYCLASE TYPE 2
OG0031433	 ADENOSYLHOMOCYSTEINASE
OG0031434	 WD REPEAT-CONTAINING PROTEIN 7
OG0031438	 HYDROXYACID OXIDASE 1
OG0031460	 NO HIT
OG0031529	 TYROSINE-PROTEIN KINASE RECEPTOR
OG0031577	 52 KDA REPRESSOR OF THE INHIBITOR OF THE PROTEIN KINASE-LIKE PROTEIN
OG0031611	 ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-TYPE ACR-16
OG0031634	 GLYCOPROTEIN-N-ACETYLGALACTOSAMINE 3-BETA-GALACTOSYLTRANSFERASE 1
OG0031648	 NO HIT
OG0031765	 NO HIT
OG0031797	 NO HIT
OG0031820	 NO HIT
OG0031867	 NEUROBLASTOMA-AMPLIFIED SEQUENCE
OG0031878	 HILLARIN
OG0031899	 MITOGEN-ACTIVATED PROTEIN KINASE P38A-RELATED
OG0031967	 [PROTEIN ADP-RIBOSYLARGININE] HYDROLASE
OG0031985	 SECRETIN/CLASS B GPCR
OG0031992	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP10
OG0032027	 GLYCOSYLTRANSFERASE STELLO1-RELATED
OG0032038	 RETINOIC ACID-INDUCED PROTEIN 2
OG0032067	 NO HIT
OG0032079	 NO HIT
OG0032092	 SUBFAMILY NOT NAMED
OG0032116	 LYMPHOID-SPECIFIC HELICASE
OG0032467	 FMRFAMIDE RECEPTOR
OG0032498	 NATRIURETIC PEPTIDE RECEPTOR 3-RELATED
OG0032510	 SERINE/THREONINE-PROTEIN KINASE NEK1
OG0032516	 SODIUM/NUCLEOSIDE COTRANSPORTER 1
OG0032896	 HIGH AFFINITY CGMP-SPECIFIC 3' 5'-CYCLIC PHOSPHODIESTERASE 9A
OG0032929	 CHYMOTRYPSIN-ELASTASE INHIBITOR IXODIDIN-LIKE PROTEIN
OG0033094	 ZINC FINGER PROTEIN USH
OG0033118	 PROTEIN LIN-12
OG0033211	 CULLIN-4B
OG0033384	 PROTEIN CBG17025
OG0033426	 SUBFAMILY NOT NAMED
OG0033428	 NO HIT
OG0033429	 HIGH MOBILITY GROUP PROTEINS HMG-A AND C
OG0033431	 SUBFAMILY NOT NAMED
OG0033432	 SUBFAMILY NOT NAMED
OG0033433	 NO HIT
OG0033436	 NO HIT
OG0033438	 MAB-21 DOMAIN CONTAINING 2
OG0033440	 NO HIT
OG0033441	 NO HIT
OG0033443	 SUBFAMILY NOT NAMED
OG0033445	 NO HIT
OG0033446	 NO HIT
OG0033450	 NO HIT
OG0033451	 NO HIT
OG0033453	 FMRFAMIDE-RELATED PEPTIDES
OG0033456	 NO HIT
OG0033457	 SUBFAMILY NOT NAMED
OG0033461	 NO HIT
OG0033465	 BARRIER TO AUTOINTEGRATION FACTOR 2
OG0033469	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN
OG0033470	 NO HIT
OG0033471	 NO HIT
OG0033472	 NO HIT
OG0033473	 NO HIT
OG0033475	 URINARY PROTEIN RUP /ACROSOMAL PROTEIN SP-10
OG0033477	 NO HIT
OG0033478	 SUBFAMILY NOT NAMED
OG0033479	 NO HIT
OG0033482	 NO HIT
OG0033485	 NO HIT
OG0033487	 NO HIT
OG0033489	 SUBFAMILY NOT NAMED
OG0033490	 NO HIT
OG0033491	 NO HIT
OG0033493	 PROTEIN KINASE SUPERFAMILY PROTEIN
OG0033494	 GH14950P-RELATED
OG0033496	 NO HIT
OG0033498	 NO HIT
OG0033499	 NO HIT
OG0033500	 NO HIT
OG0033501	 NO HIT
OG0033502	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0033504	 NO HIT
OG0033506	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0033507	 NO HIT
OG0033510	 SUBFAMILY NOT NAMED
OG0033512	 NO HIT
OG0033514	 NO HIT
OG0033516	 NO HIT
OG0033517	 NO HIT
OG0033518	 SOLUTE CARRIER FAMILY 23 MEMBER 2
OG0033519	 NO HIT
OG0033521	 WNT INHIBITORY FACTOR 1
OG0033523	 NO HIT
OG0033524	 IP14385P
OG0033525	 NO HIT
OG0033528	 NO HIT
OG0033529	 PROTEIN CBG26950
OG0033532	 NO HIT
OG0033534	 NO HIT
OG0033536	 TRIPARTITE MOTIF-CONTAINING PROTEIN 59
OG0033538	 SIALIC ACID BINDING IMMUNOGLOBULIN-LIKE LECTIN
OG0033539	 NO HIT
OG0033541	 NO HIT
OG0033543	 ZINC FINGER PROTEIN 977
OG0033545	 TRANSCRIPTION FACTOR MAFG
OG0033546	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0033547	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0033548	 PHOSPHOINOSITIDE-3-KINASE-INTERACTING PROTEIN 1-RELATED
OG0033550	 SUBFAMILY NOT NAMED
OG0033552	 BNAA04G12000D PROTEIN
OG0033553	 NO HIT
OG0033554	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2
OG0033557	 MONOCARBOXYLATE TRANSPORTER 8
OG0033558	 NO HIT
OG0033560	 NO HIT
OG0033563	 NO HIT
OG0033564	 SUBFAMILY NOT NAMED
OG0033565	 NO HIT
OG0033568	 SUBFAMILY NOT NAMED
OG0033570	 NO HIT
OG0033572	 SHISA
OG0033573	 NO HIT
OG0033575	 NO HIT
OG0033577	 DESMOGLEIN FAMILY MEMBER
OG0033578	 CHROMOSOME 11 OPEN READING FRAME 24
OG0033579	 NO HIT
OG0033581	 NO HIT
OG0033582	 OS11G0198900 PROTEIN
OG0033583	 NO HIT
OG0033584	 NO HIT
OG0033590	 NO HIT
OG0033594	 NO HIT
OG0033595	 NO HIT
OG0033596	 SUBFAMILY NOT NAMED
OG0033598	 NO HIT
OG0033600	 NO HIT
OG0033602	 NO HIT
OG0033603	 PHD ZINC FINGER-CONTAINING PROTEIN-RELATED
OG0033606	 NO HIT
OG0033608	 SUBFAMILY NOT NAMED
OG0033610	 PROTEIN I'M NOT DEAD YET-RELATED
OG0033613	 NO HIT
OG0033615	 NO HIT
OG0033617	 COILED-COIL DOMAIN-CONTAINING PROTEIN 114
OG0033619	 SOX TRANSCRIPTION FACTOR
OG0033620	 NO HIT
OG0033621	 NO HIT
OG0033622	 NO HIT
OG0033623	 NO HIT
OG0033624	 NO HIT
OG0033625	 NO HIT
OG0033626	 NO HIT
OG0033627	 STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 2
OG0033628	 RAD54-LIKE
OG0033631	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0033632	 NO HIT
OG0033634	 PROTEIN PUTATIVE-RELATED
OG0033636	 ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN
OG0033637	 FAMILY NOT NAMED
OG0033638	 ATILLA ISOFORM B-RELATED-RELATED
OG0033639	 NO HIT
OG0033640	 NO HIT
OG0033641	 NO HIT
OG0033642	 NO HIT
OG0033643	 NO HIT
OG0033645	 SUBFAMILY NOT NAMED
OG0033646	 NO HIT
OG0033647	 OVOCHYMASE-2
OG0033648	 NO HIT
OG0033651	 3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE
OG0033652	 NO HIT
OG0033653	 NO HIT
OG0033655	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0033658	 ATRIAL NATRIURETIC PEPTIDE RECEPTOR 1
OG0033659	 NO HIT
OG0033660	 NO HIT
OG0033661	 NO HIT
OG0033663	 NO HIT
OG0033665	 NO HIT
OG0033666	 NO HIT
OG0033668	 NO HIT
OG0033672	 FAMILY NOT NAMED
OG0033673	 NO HIT
OG0033674	 NUCLEOLAR AND COILED-BODY PHOSPHOPROTEIN 1
OG0033675	 SUBFAMILY NOT NAMED
OG0033676	 NO HIT
OG0033677	 NO HIT
OG0033678	 NO HIT
OG0033681	 ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN
OG0033683	 NO HIT
OG0033684	 NO HIT
OG0033685	 NO HIT
OG0033686	 TYROSINE-PROTEIN KINASE
OG0033687	 NO HIT
OG0033689	 CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE
OG0033691	 NO HIT
OG0033692	 GH10160P
OG0033693	 NO HIT
OG0033695	 NO HIT
OG0033696	 NO HIT
OG0033697	 SPERIOLIN-BINDING FACTOR
OG0033698	 NO HIT
OG0033700	 NO HIT
OG0033702	 NO HIT
OG0033703	 NO HIT
OG0033705	 NO HIT
OG0033706	 UNCHARACTERIZED
OG0033707	 NO HIT
OG0033711	 NO HIT
OG0033712	 NO HIT
OG0033713	 SIMILAR TO PREFERENTIALLY EXPRESSED ANTIGEN IN MELANOMA-LIKE 3
OG0033715	 NO HIT
OG0033716	 SUBFAMILY NOT NAMED
OG0033717	 MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1
OG0033720	 NO HIT
OG0033722	 NO HIT
OG0033723	 TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY MEMBER 13B
OG0033724	 DAN DOMAIN FAMILY MEMBER 5
OG0033725	 FI08416P-RELATED
OG0033727	 NO HIT
OG0033729	 AT01821P-RELATED
OG0033730	 NO HIT
OG0033731	 SUBFAMILY NOT NAMED
OG0033732	 NO HIT
OG0033735	 SUBFAMILY NOT NAMED
OG0033736	 PROTEIN WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 1
OG0033737	 BONUS ISOFORM C-RELATED
OG0033739	 PROTEIN EVA-1
OG0033742	 NO HIT
OG0033743	 SUBFAMILY NOT NAMED
OG0033745	 BNAC05G37190D PROTEIN
OG0033746	 PROTEIN PHOSPHATASE 2C
OG0033748	 NO HIT
OG0033749	 PROTEIN PUTATIVE-RELATED
OG0033750	 INTERFERON-INDUCED TRANSMEMBRANE PROTEIN 5
OG0033751	 NG5
OG0033752	 TRANSMEMBRANE PROTEIN
OG0033753	 NO HIT
OG0033754	 NO HIT
OG0033755	 NO HIT
OG0033756	 NO HIT
OG0033757	 NO HIT
OG0033759	 NO HIT
OG0033761	 SUBFAMILY NOT NAMED
OG0033762	 NO HIT
OG0033763	 NO HIT
OG0033765	 SUBFAMILY NOT NAMED
OG0033767	 NO HIT
OG0033768	 ANNEXIN
OG0033771	 NO HIT
OG0033772	 SUBFAMILY NOT NAMED
OG0033774	 NO HIT
OG0033777	 FAT ATYPICAL CADHERIN-RELATED
OG0033778	 NO HIT
OG0033779	 PROTEIN EVA-1
OG0033782	 LOC361192
OG0033783	 SUBFAMILY NOT NAMED
OG0033785	 NO HIT
OG0033786	 NO HIT
OG0033787	 NO HIT
OG0033788	 NO HIT
OG0033790	 NO HIT
OG0033791	 NO HIT
OG0033793	 NO HIT
OG0033794	 NO HIT
OG0033795	 NO HIT
OG0033796	 NO HIT
OG0033802	 NO HIT
OG0033803	 NON-SPECIFIC SERINE/THREONINE PROTEIN KINASE
OG0033804	 FMRFAMIDE RECEPTOR-RELATED
OG0033805	 NO HIT
OG0033806	 G-PROTEIN COUPLED RECEPTOR
OG0033807	 NO HIT
OG0033808	 NO HIT
OG0033809	 NO HIT
OG0033811	 NO HIT
OG0033813	 NO HIT
OG0033814	 ANNEXIN
OG0033816	 NO HIT
OG0033817	 NO HIT
OG0033818	 NO HIT
OG0033819	 GUANYLATE CYCLASE
OG0033820	 NO HIT
OG0033822	 NO HIT
OG0033828	 NO HIT
OG0033829	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0033830	 NO HIT
OG0033834	 PROTEIN CTLA-2-ALPHA-RELATED
OG0033836	 SUBFAMILY NOT NAMED
OG0033837	 NO HIT
OG0033838	 NO HIT
OG0033840	 NO HIT
OG0033841	 NO HIT
OG0033842	 ANKYRIN REPEAT FAMILY PROTEIN
OG0033843	 ADA2A-CONTAINING COMPLEX COMPONENT 3 ISOFORM D
OG0033846	 NO HIT
OG0033849	 NO HIT
OG0033850	 GUANINE NUCLEOTIDE-BINDING PROTEIN G(OLF) SUBUNIT ALPHA
OG0033851	 NO HIT
OG0033852	 NO HIT
OG0033853	 NO HIT
OG0033855	 FI23944P1-RELATED
OG0033856	 SUBFAMILY NOT NAMED
OG0033857	 SUBFAMILY NOT NAMED
OG0033858	 SUSHI NIDOGEN AND EGF-LIKE DOMAIN-CONTAINING PROTEIN 1
OG0033859	 NO HIT
OG0033860	 NO HIT
OG0033861	 NO HIT
OG0033863	 NO HIT
OG0033864	 NO HIT
OG0033866	 NO HIT
OG0033867	 NO HIT
OG0033868	 COLLAGEN ALPHA-1(XXVIII) CHAIN
OG0033871	 NO HIT
OG0033872	 NO HIT
OG0033877	 NO HIT
OG0033878	 SEGMENTATION PROTEIN PAIRED
OG0033879	 NO HIT
OG0033880	 NO HIT
OG0033882	 NO HIT
OG0033883	 NO HIT
OG0033886	 NO HIT
OG0033887	 NO HIT
OG0033888	 NO HIT
OG0033889	 NO HIT
OG0033890	 ZINC FINGER AND BTB DOMAIN-CONTAINING PROTEIN 3
OG0033891	 NO HIT
OG0033892	 RE52086P
OG0033893	 TRANSFERASE PUTATIVE-RELATED
OG0033894	 NO HIT
OG0033897	 NO HIT
OG0033900	 COILED-COIL DOMAIN-CONTAINING PROTEIN 151
OG0033901	 NO HIT
OG0033903	 NO HIT
OG0033904	 SWI/SNF CHROMATIN-REMODELING COMPLEX SUBUNIT SNF5
OG0033905	 NO HIT
OG0033906	 NO HIT
OG0033907	 NO HIT
OG0033909	 NO HIT
OG0033910	 NO HIT
OG0033911	 NO HIT
OG0033912	 NO HIT
OG0033915	 NO HIT
OG0033916	 NO HIT
OG0033918	 NO HIT
OG0033922	 NO HIT
OG0033923	 NO HIT
OG0033925	 CCAAT/ENHANCER-BINDING PROTEIN ALPHA
OG0033926	 SUBFAMILY NOT NAMED
OG0033927	 NO HIT
OG0033929	 NO HIT
OG0033930	 PROTEIN BNI1
OG0033931	 NO HIT
OG0033932	 NO HIT
OG0033933	 HEAT SHOCK PROTEIN HSP-12.2
OG0033935	 RCG40914
OG0033936	 NO HIT
OG0033937	 NC DOMAIN-CONTAINING-RELATED-LIKE PROTEIN
OG0033938	 SUBFAMILY NOT NAMED
OG0033940	 NO HIT
OG0033941	 NO HIT
OG0033944	 NO HIT
OG0033945	 NO HIT
OG0033946	 FINGER PROTEIN PUTATIVE-RELATED
OG0033947	 NO HIT
OG0033950	 NO HIT
OG0033954	 NO HIT
OG0033955	 NO HIT
OG0033959	 ADENYLATE CYCLASE TYPE 3
OG0033961	 MIP08469P
OG0033962	 NO HIT
OG0033963	 NO HIT
OG0033964	 NO HIT
OG0033965	 SOLUBLE GUANYLATE CYCLASE 89DA-RELATED
OG0033968	 NO HIT
OG0033969	 RE52086P
OG0033971	 NO HIT
OG0033972	 NO HIT
OG0033973	 CHROMOSOME 6 C6ORF201 HOMOLOG
OG0033975	 NO HIT
OG0033976	 OVARIAN-SPECIFIC SERINE/THREONINE-PROTEIN KINASE LOK-RELATED
OG0033977	 FAMILY NOT NAMED
OG0033979	 NO HIT
OG0033980	 NO HIT
OG0033981	 HAT FAMILY DIMERISATION DOMAINCONTAINING PROTEIN
OG0033984	 NO HIT
OG0033985	 TRANSMEMBRANE PROTEIN
OG0033989	 NO HIT
OG0033990	 HETEROCHROMATIN-ASSOCIATED PROTEIN MENT-RELATED
OG0033993	 SUBFAMILY NOT NAMED
OG0033994	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0033995	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14
OG0033996	 NO HIT
OG0033997	 NO HIT
OG0033998	 NO HIT
OG0034000	 TRANSCOBALAMIN-1/GASTRIC INTRINSIC FACTOR
OG0034001	 NO HIT
OG0034002	 COLD SHOCK DOMAIN-CONTAINING PROTEIN 3-LIKE
OG0034003	 INSULIN-LIKE 3
OG0034006	 MYXOVIRUS (INFLUENZA VIRUS) RESISTANCE D-RELATED
OG0034007	 NO HIT
OG0034008	 NO HIT
OG0034009	 DNAJ HOMOLOG SUBFAMILY C MEMBER 5 HOMOLOG
OG0034010	 SUBFAMILY NOT NAMED
OG0034011	 NO HIT
OG0034013	 NO HIT
OG0034014	 NO HIT
OG0034015	 NO HIT
OG0034016	 NO HIT
OG0034017	 RICH REPEAT AND NACHT DOMAIN-CONTAINING PROTEIN PUTATIVE-RELATED
OG0034019	 POLYCYSTIN-1
OG0034020	 NO HIT
OG0034021	 HEAT SHOCK PROTEIN HSP-12.2-RELATED
OG0034023	 NO HIT
OG0034025	 AGAP008170-PA
OG0034026	 TRACE AMINE-ASSOCIATED RECEPTOR 19N
OG0034028	 NO HIT
OG0034029	 NO HIT
OG0034030	 NO HIT
OG0034031	 NO HIT
OG0034032	 MAP/MICROTUBULE AFFINITY-REGULATING KINASE
OG0034033	 SUBFAMILY NOT NAMED
OG0034034	 NO HIT
OG0034035	 CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE
OG0034037	 NO HIT
OG0034039	 TINY MACROCYSTS PROTEIN B-RELATED
OG0034040	 NO HIT
OG0034041	 TWIK FAMILY OF POTASSIUM CHANNELS PROTEIN 7-LIKE PROTEIN
OG0034043	 NO HIT
OG0034046	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0034048	 LOQUACIOUS ISOFORM B
OG0034049	 G-PROTEIN COUPLED RECEPTOR
OG0034051	 NO HIT
OG0034052	 NO HIT
OG0034053	 IA-2 PROTEIN TYROSINE PHOSPHATASE ISOFORM C
OG0034054	 PROTEIN SICKLE
OG0034056	 OOKINETE PROTEIN PUTATIVE-RELATED
OG0034058	 NO HIT
OG0034059	 NO HIT
OG0034060	 NO HIT
OG0034061	 NO HIT
OG0034062	 NO HIT
OG0034063	 NO HIT
OG0034064	 NO HIT
OG0034065	 NO HIT
OG0034068	 SUBFAMILY NOT NAMED
OG0034071	 INOSITOL 1 4 5-TRISPHOSPHATE RECEPTOR-LIKE PROTEIN A
OG0034072	 NO HIT
OG0034073	 NO HIT
OG0034075	 SUBFAMILY NOT NAMED
OG0034083	 SI:CH73-281K2.5
OG0034084	 NO HIT
OG0034085	 NO HIT
OG0034086	 SUBFAMILY NOT NAMED
OG0034088	 ATP-BINDING CASSETTE SUB-FAMILY B MEMBER 5
OG0034089	 NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA7 ISOFORM E
OG0034090	 SUBFAMILY NOT NAMED
OG0034092	 CUB DOMAINCONTAINING PROTEIN
OG0034093	 TRACE AMINE-ASSOCIATED RECEPTOR 19N-RELATED
OG0034100	 NO HIT
OG0034101	 32 KDA HEAT SHOCK PROTEIN-RELATED
OG0034102	 NO HIT
OG0034103	 NO HIT
OG0034104	 TRACE AMINE-ASSOCIATED RECEPTOR 19N
OG0034105	 NO HIT
OG0034106	 NO HIT
OG0034108	 NO HIT
OG0034110	 NO HIT
OG0034111	 METHYLTRANSFERASE-LIKE PROTEIN 27
OG0034113	 NO HIT
OG0034115	 VIN3-LIKE PROTEIN 2-RELATED
OG0034116	 NO HIT
OG0034117	 NO HIT
OG0034118	 NO HIT
OG0034119	 PROTEIN CBG26694
OG0034120	 NO HIT
OG0034121	 NO HIT
OG0034122	 NO HIT
OG0034123	 NO HIT
OG0034124	 NO HIT
OG0034126	 PROTEIN PUTATIVE (DUF1191)-RELATED
OG0034127	 NO HIT
OG0034128	 NO HIT
OG0034129	 NO HIT
OG0034130	 NO HIT
OG0034133	 NO HIT
OG0034134	 SUBFAMILY NOT NAMED
OG0034136	 GUANYLATE CYCLASE
OG0034137	 NO HIT
OG0034138	 NO HIT
OG0034139	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034140	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034142	 PROTEIN LIN-12
OG0034143	 LP07818P1
OG0034144	 SUBFAMILY NOT NAMED
OG0034145	 NO HIT
OG0034148	 INTEGRATOR COMPLEX SUBUNIT 2
OG0034149	 NO HIT
OG0034150	 NO HIT
OG0034151	 NO HIT
OG0034152	 NO HIT
OG0034154	 NO HIT
OG0034156	 ANKYRIN REPEAT AND SAM DOMAIN-CONTAINING PROTEIN 3
OG0034158	 NO HIT
OG0034159	 NO HIT
OG0034162	 PHD ZINC FINGER-CONTAINING PROTEIN-RELATED
OG0034164	 NO HIT
OG0034165	 NO HIT
OG0034166	 INTERLEUKIN-17 RECEPTOR
OG0034167	 NO HIT
OG0034170	 NO HIT
OG0034171	 NO HIT
OG0034172	 NO HIT
OG0034173	 U1 SMALL NUCLEAR RIBONUCLEOPROTEIN 70 KDA ISOFORM X1
OG0034176	 SUBFAMILY NOT NAMED
OG0034177	 PROTEIN CBG12054-RELATED
OG0034178	 NO HIT
OG0034179	 SUBFAMILY NOT NAMED
OG0034181	 NO HIT
OG0034183	 NO HIT
OG0034184	 SUBFAMILY NOT NAMED
OG0034187	 SUBFAMILY NOT NAMED
OG0034189	 SD10469P
OG0034190	 NO HIT
OG0034191	 THYROTROPIN-RELEASING HORMONE RECEPTOR-LIKE PROTEIN
OG0034194	 SI:DKEY-29D8.3
OG0034195	 OVIDUCT-SPECIFIC GLYCOPROTEIN
OG0034198	 LUNG ADENOMA SUSCEPTIBILITY PROTEIN 2
OG0034199	 NO HIT
OG0034201	 NO HIT
OG0034202	 FMRFAMIDE RECEPTOR-RELATED
OG0034204	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0034205	 SUBFAMILY NOT NAMED
OG0034206	 NO HIT
OG0034207	 NO HIT
OG0034208	 NO HIT
OG0034210	 CADHERIN-87A
OG0034211	 NO HIT
OG0034213	 NO HIT
OG0034215	 GONADOLIBERIN
OG0034216	 NO HIT
OG0034217	 NO HIT
OG0034218	 CNMAMIDE RECEPTOR
OG0034219	 NO HIT
OG0034220	 NO HIT
OG0034221	 SHISA
OG0034222	 NO HIT
OG0034223	 NO HIT
OG0034224	 NO HIT
OG0034225	 NO HIT
OG0034227	 TROPOMYOSIN-1 ISOFORMS 33/34
OG0034228	 NO HIT
OG0034230	 ZINC FINGER PROTEIN YPR022C
OG0034231	 TRANSMEMBRANE PROTEIN 179B
OG0034232	 PROTEIN CBG11402
OG0034233	 NO HIT
OG0034235	 MAP/MICROTUBULE AFFINITY-REGULATING KINASE
OG0034236	 ZINC FINGER PROTEIN 280B
OG0034237	 DISCOIDIN CUB EGF LAMININ AND ZINC METALLOPROTEASE DOMAIN CONTAINING
OG0034238	 SUBFAMILY NOT NAMED
OG0034240	 ZINC FINGER PROTEIN 770
OG0034241	 NO HIT
OG0034243	 SUBFAMILY NOT NAMED
OG0034244	 CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 77
OG0034245	 GAMMA-AMINOBUTYRIC ACID RECEPTOR SUBUNIT THETA
OG0034246	 NO HIT
OG0034247	 NO HIT
OG0034249	 SUBFAMILY NOT NAMED
OG0034250	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0034252	 NO HIT
OG0034253	 NO HIT
OG0034254	 NO HIT
OG0034255	 NO HIT
OG0034256	 NO HIT
OG0034257	 NO HIT
OG0034258	 FI12009P
OG0034260	 NO HIT
OG0034262	 UPF0338 PROTEIN
OG0034263	 NO HIT
OG0034266	 NO HIT
OG0034268	 NO HIT
OG0034269	 NO HIT
OG0034270	 LEUCINE-RICH REPEAT-CONTAINING 30A
OG0034272	 NO HIT
OG0034274	 CHOLINERGIC RECEPTOR NICOTINIC ALPHA 7 (NEURONAL)
OG0034276	 NO HIT
OG0034278	 SUBFAMILY NOT NAMED
OG0034280	 TRANSCRIPTION FACTOR GATA-4
OG0034282	 PROMININ PROM PROTEIN
OG0034283	 PROMININ PROM PROTEIN
OG0034285	 SUBFAMILY NOT NAMED
OG0034287	 BLR2807 PROTEIN
OG0034288	 NO HIT
OG0034289	 NO HIT
OG0034290	 PHD FINGER PROTEIN ALFIN-LIKE 6
OG0034292	 CASPASE RECRUITMENT DOMAIN-CONTAINING PROTEIN 14
OG0034295	 NO HIT
OG0034296	 NO HIT
OG0034298	 NO HIT
OG0034299	 NO HIT
OG0034300	 ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 13
OG0034301	 SUBFAMILY NOT NAMED
OG0034302	 NO HIT
OG0034303	 NO HIT
OG0034304	 ZINC FINGER PROTEIN 83
OG0034305	 NO HIT
OG0034308	 NO HIT
OG0034311	 SURFACE PROTEASE HOMOLOG PUTATIVE-RELATED
OG0034312	 NO HIT
OG0034313	 SUBFAMILY NOT NAMED
