Orthogroup	Panther_annotation
OG0014120	 KEKKON-2
OG0014122	 ACTIVATING SIGNAL COINTEGRATOR 1 COMPLEX SUBUNIT 3
OG0014132	 THIJ/PFPI DOMAIN PROTEIN
OG0014150	
OG0014153	 UNCHARACTERIZED
OG0014157	 FIBRILLIN-RELATED
OG0014168	 TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
OG0014174	 NO HIT
OG0014175	 ARRESTIN DOMAIN-CONTAINING 1A-RELATED
OG0014178	 UNCHARACTERIZED
OG0014183	 FMRFAMIDE RECEPTOR-RELATED
OG0014185	 NO HIT
OG0014193	 G-PROTEIN COUPLED RECEPTOR 158-RELATED
OG0014197	 NO HIT
OG0014204	 SUBFAMILY NOT NAMED
OG0014210	 NO HIT
OG0014214	 CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE
OG0014215	 NO HIT
OG0014217	 HEAT SHOCK PROTEIN HSP-12.2-RELATED
OG0014223	 ZINC FINGER PROTEIN
OG0014225	 SERINE/THREONINE PROTEIN KINASE
OG0014230	 NO HIT
OG0014231	 NO HIT
OG0014232	 PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP20-3 CHLOROPLASTIC
OG0014234	 NO HIT
OG0014241	 CELL WALL INTEGRITY AND STRESS RESPONSE COMPONENT 2-RELATED
OG0014243	 PR DOMAIN ZINC FINGER PROTEIN
OG0014251	 TRANSMEMBRANE PROTEIN
OG0014252	 FAT ATYPICAL CADHERIN 1
OG0014259	 SUBFAMILY NOT NAMED
OG0014265	 5-HYDROXYTRYPTAMINE RECEPTOR
OG0014266	 TELOMERASE RNA COMPONENT INTERACTING RNASE
OG0014268	 DD-GDCA PROTEIN
OG0014274	 NADH DEHYDROGENASE [UBIQUINONE] 1 ALPHA SUBCOMPLEX ASSEMBLY FACTOR 8
OG0014276	 NO HIT
OG0014286	 PROTEIN EVA-1
OG0014289	 COILED-COIL DOMAIN-CONTAINING PROTEIN 18
OG0014293	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0014295	 SUBFAMILY NOT NAMED
OG0014306	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY KQT MEMBER 1
OG0014317	 STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 2
OG0014318	 MOLTING PROTEIN MLT-4
OG0014333	 FI12009P
OG0014336	 NO HIT
OG0014337	 SUBFAMILY NOT NAMED
OG0014341	
OG0014368	 SUBFAMILY NOT NAMED
OG0014381	 NO HIT
OG0014395	 RIDDLE
OG0014398	
OG0014399	 CHITOTRIOSIDASE-1
OG0014405	 INTERMEDIATE NEUROBLASTS DEFECTIVE
OG0014408	 ZINC KNUCKLE DOMAINCONTAINING PROTEIN
OG0014409	 FAMILY NOT NAMED
OG0014411	 NO HIT
OG0014417	 MADF DOMAIN TRANSCRIPTION FACTOR
OG0014423	 FUKUTIN-RELATED PROTEIN
OG0014429	 PROTEIN CBG24663
OG0014430	 FAMILY NOT NAMED
OG0014447	 NO HIT
OG0014456	 PROTEIN CBG12054-RELATED
OG0014473	 TRANSPOSON TY3-I GAG-POL POLYPROTEIN-LIKE PROTEIN
OG0014489	 SUBFAMILY NOT NAMED
OG0014541	 ZINC FINGER PROTEIN 457-RELATED
OG0014666	 IP01388P-RELATED
OG0014680	 DYNEIN HEAVY CHAIN 8 AXONEMAL
OG0014689	 EGF-LIKE-DOMAIN MULTIPLE 7 8
OG0014690	 OS10G0105400 PROTEIN
OG0014696	 OTU DOMAIN CONTAINING PROTEIN
OG0014700	 SI:DKEY-1J5.4
OG0014717	 NOTCH 3
OG0014723	 POLYCYSTIC KIDNEY AND HEPATIC DISEASE 1 (AUTOSOMAL RECESSIVE)-LIKE 1
OG0014725	 SERINE/THREONINE-PROTEIN KINASE N1
OG0014727	 E3 UBIQUITIN-PROTEIN LIGASE TTC3
OG0014731	 BONUS ISOFORM C-RELATED
OG0014738	 NO HIT
OG0014757	 SMALL EDRK-RICH FACTOR 1
OG0014759	 SD10469P
OG0014761	 ECTODYSPLASIN-A RECEPTOR-ASSOCIATED ADAPTER PROTEIN
OG0014782	 FIBULIN-1
OG0014788	 E-SELECTIN
OG0014794	 ZGC:195170
OG0014801	 UNCONVENTIONAL MYOSIN-ID
OG0014804	 SUBFAMILY NOT NAMED
OG0014805	 POLYCYSTIC KIDNEY AND HEPATIC DISEASE 1 (AUTOSOMAL RECESSIVE)-LIKE 1
OG0014806	 SODIUM-DEPENDENT PROLINE TRANSPORTER
OG0014808	 NO HIT
OG0014831	 E3 UBIQUITIN-PROTEIN LIGASE PRAJA
OG0014844	 CYTOKINE RECEPTOR
OG0014855	 SI:DKEY-65L23.2
OG0014858	 NO HIT
OG0014873	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED
OG0014886	 NUCLEAR HORMONE RECEPTOR
OG0014898	 PHD FINGER PROTEIN MALE STERILITY 1
OG0014900	 HOMEOBOX PROTEIN TRANSCRIPTION FACTORS
OG0014903	 NIMA RELATED KINASE 1
OG0014906	 NO HIT
OG0014909	 VOLTAGE-DEPENDENT T-TYPE CALCIUM CHANNEL SUBUNIT ALPHA
OG0014912	 SI:CH211-108C17.2-RELATED-RELATED
OG0014921	 NO HIT
OG0014923	 WU:FJ29H11
OG0014925	 NO HIT
OG0014927	 MACROGLOBULIN / COMPLEMENT
OG0014934	 SUBFAMILY NOT NAMED
OG0014938	 OS10G0105400 PROTEIN
OG0014939	 HEAVY CHAIN PUTATIVE-RELATED
OG0014941	 CAP-GLY DOMAIN-CONTAINING LINKER PROTEIN 1
OG0014942	 MCC REGULATOR OF WNT-SIGNALING PATHWAY
OG0014968	 UNCHARACTERIZED
OG0014975	 OCTOPAMINE RECEPTOR OAMB
OG0014976	 NO HIT
OG0014978	 NO HIT
OG0014982	 GUANYLATE CYCLASE
OG0014983	 NEGATIVE REGULATOR OF VESICLE FORMATION-RELATED
OG0014987	 TRAFFICKING KINESIN-BINDING PROTEIN 1
OG0014989	 THAP DOMAIN-CONTAINING PROTEIN 6
OG0014993	 NO HIT
OG0014994	 WD40 REPEAT PROTEIN
OG0015000	 ZINC FINGER PROTEIN 771
OG0015003	 NO HIT
OG0015009	 TRIPARTITE MOTIF-CONTAINING PROTEIN 3-LIKE
OG0015010	 NO HIT
OG0015011	 TOLA PROTEIN
OG0015014	 WD40 REPEAT PROTEIN
OG0015021	 PYRUVATE-FLAVODOXIN OXIDOREDUCTASE-RELATED
OG0015023	 NO HIT
OG0015026	 SUBFAMILY NOT NAMED
OG0015031	 UNCHARACTERIZED
OG0015033	 TGF-BETA FAMILY
OG0015038	 PROTEIN FAM167A
OG0015040	 VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED-RELATED
OG0015043	 NO HIT
OG0015047	 NO HIT
OG0015048	 SUBFAMILY NOT NAMED
OG0015050	 NO HIT
OG0015052	 SUBFAMILY NOT NAMED
OG0015055	 MAB-21 DOMAIN CONTAINING 2
OG0015056	 RE13973P
OG0015057	 SUBFAMILY NOT NAMED
OG0015061	 NO HIT
OG0015066	 AMPHOTERIN-INDUCED PROTEIN 3
OG0015067	 IP01005P
OG0015070	 TAPASIN
OG0015072	 NO HIT
OG0015073	 PROTEIN EVA-1
OG0015074	 SI:CH211-266K2.1
OG0015075	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0015079	 NO HIT
OG0015083	 KINETOCHORE SCAFFOLD 1
OG0015086	
OG0015088	 NO HIT
OG0015090	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0015092	 RE23625P
OG0015094	 NO HIT
OG0015097	 BETA TRANSDUCIN-RELATED PROTEIN
OG0015098	 NO HIT
OG0015099	 TRANSCRIPTIONAL REPRESSOR CTCFL
OG0015100	 NO HIT
OG0015102	 GRANULOCYTE COLONY-STIMULATING FACTOR RECEPTOR
OG0015107	 ZGC:174680
OG0015109	 TRIPARTITE MOTIF-CONTAINING PROTEIN 45
OG0015112	 SUBFAMILY NOT NAMED
OG0015120	 G-PROTEIN COUPLED RECEPTOR
OG0015121	 KINESIN-LIKE PROTEIN KIF13B
OG0015125	 ALDEHYDE OXIDASE
OG0015129	 DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED
OG0015133	 NO HIT
OG0015136	 NO HIT
OG0015143	 SUBFAMILY NOT NAMED
OG0015150	 FAMILY NOT NAMED
OG0015153	 TELOMERIC REPEAT-BINDING FACTOR 1 TERF1
OG0015154	 HEART DEVELOPMENT PROTEIN WITH EGF-LIKE DOMAINS 1
OG0015169	 TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 3
OG0015171	 SUBFAMILY NOT NAMED
OG0015177	 NO HIT
OG0015183	 SUBFAMILY NOT NAMED
OG0015186	
OG0015196	
OG0015211	 NO HIT
OG0015216	 NO HIT
OG0015222	 ROUNDABOUT 1 ISOFORM A
OG0015229	 SUBFAMILY NOT NAMED
OG0015237	 USHERIN
OG0015296	 NO HIT
OG0015299	 FAMILY NOT NAMED
OG0015300	 GLYCOSAMINOGLYCAN XYLOSYLKINASE
OG0015301	 TECTORIN ALPHA GENE 2
OG0015313	 ZINC FINGER PROTEIN 660
OG0015319	 PROTEIN CBG26950
OG0015322	 PROTEIN CBG24663
OG0015339	 SUBFAMILY NOT NAMED
OG0015351	 NO HIT
OG0015353	 NO HIT
OG0015356	 PRO-POL POLYPROTEIN-LIKE PROTEIN
OG0015362	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0015364	 NO HIT
OG0015369	 NO HIT
OG0015377	 NO HIT
OG0015378	 NO HIT
OG0015383	 ZINC FINGER PROTEIN 384
OG0015389	 POLYCYSTIN-1
OG0015395	 VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1
OG0015396	 NO HIT
OG0015398	 SUBFAMILY NOT NAMED
OG0015400	 NO HIT
OG0015401	 SUBFAMILY NOT NAMED
OG0015403	 NO HIT
OG0015443	 FINGER PROTEIN PUTATIVE-RELATED
OG0015510	 CROSSVEINLESS 2
OG0015562	 MACROPHAGE-STIMULATING PROTEIN RECEPTOR
OG0015655	 RT07201P-RELATED
OG0015679	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0015681	 SENSOR HISTIDINE KINASE YBDK
OG0015691	 NO HIT
OG0015696	 OCTOPAMINE RECEPTOR BETA-2R
OG0015700	 OS10G0105400 PROTEIN
OG0015721	
OG0015726	 ATP-BINDING CASSETTE SUB-FAMILY C MEMBER 9
OG0015727	 METHYLTRANSFERASE TYPE 11
OG0015734	 FI11917P
OG0015736	 EXONUCLEASE PHAGE-TYPE/RECB C-TERMINAL DOMAIN-CONTAINING PROTEIN
OG0015747	 NO HIT
OG0015774	 NO HIT
OG0015776	 MOESIN/EZRIN/RADIXIN HOMOLOG 1
OG0015779	 SUBFAMILY NOT NAMED
OG0015789	 TUDOR DOMAIN CONTAINING PROTEIN
OG0015792	 CYTOCHROME C OXIDASE POLYPEPTIDE VIC-2
OG0015793	 UNCONVENTIONAL MYOSIN-IA
OG0015801	 OS10G0105400 PROTEIN
OG0015804	 PTB-CONTAINING CUBILIN AND LRP1-INTERACTING PROTEIN
OG0015809	
OG0015815	
OG0015833	 SUBFAMILY NOT NAMED
OG0015852	 DEOXYNUCLEOSIDE TRIPHOSPHATE TRIPHOSPHOHYDROLASE
OG0015856	 NO HIT
OG0015857	 SUBFAMILY NOT NAMED
OG0015858	
OG0015889	 NO HIT
OG0015893	 PHOSPHODIESTERASE
OG0015910	 LEISHMANOLYSIN-LIKE PEPTIDASE
OG0015912	 UNCHARACTERIZED
OG0015926	 SUBFAMILY NOT NAMED
OG0015928	 CATION-TRANSPORTING ATPASE 13A5-RELATED
OG0015939	 SUBFAMILY NOT NAMED
OG0015941	 NO HIT
OG0015945	 DROSOPHILA CRUMBS HOMOLOG
OG0015946	 NEPRILYSIN-4-RELATED
OG0015947	 ENDOGLUCANASE
OG0015953	 EARLY GIRL ISOFORM A-RELATED
OG0015955	 PROTEIN KINASE SUPERFAMILY PROTEIN
OG0015961	 SESTRIN-1
OG0015964	 NEURAL CELL ADHESION MOLECULE L1-LIKE PROTEIN
OG0015968	 NO HIT
OG0015972	 NO HIT
OG0016002	 PEPTIDASE M20 DOMAIN-CONTAINING PROTEIN 2
OG0016006	 KELCH-LIKE PROTEIN 10
OG0016007	 LOW DENSITY LIPOPROTEIN RECEPTOR
OG0016013	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 6
OG0016014	 NO HIT
OG0016016	 RE09177P
OG0016022	 SUBFAMILY NOT NAMED
OG0016023	 NO HIT
OG0016033	 NOTCH3 ISOFORM 1
OG0016035	 5-HYDROXYTRYPTAMINE RECEPTOR 1
OG0016043	 NG5
OG0016048	 NO HIT
OG0016049	 PEROXYUREIDOACRYLATE/UREIDOACRYLATE AMIDOHYDROLASE-RELATED
OG0016052	 CYCLOARTENOL-C-24-METHYLTRANSFERASE
OG0016055	 A-TYPE INCLUSION PROTEIN PUTATIVE-RELATED
OG0016057	 CNMAMIDE RECEPTOR
OG0016058	 USHERIN
OG0016061	 GIRDIN ISOFORM A
OG0016068	 NO HIT
OG0016071	 SODIUM-DEPENDENT GLUCOSE TRANSPORTER 1
OG0016076	 TRANSCRIPTION FACTOR RFX4
OG0016078	 ZINC FINGER PROTEIN
OG0016083	 SUBFAMILY NOT NAMED
OG0016085	 NO HIT
OG0016086	 CASPASE-2
OG0016088	 CNMAMIDE RECEPTOR
OG0016092	 SUSHI VON WILLEBRAND FACTOR TYPE A EGF AND PENTRAXIN DOMAIN-CONTAINING PROTEIN 1
OG0016094	 FIBRINOGEN/TENASCIN/ANGIOPOEITIN
OG0016096	 NO HIT
OG0016098	 TYROSINE-PROTEIN KINASE RECEPTOR
OG0016104	 SUBFAMILY NOT NAMED
OG0016107	 NO HIT
OG0016109	 NO HIT
OG0016114	 NO HIT
OG0016115	 ESPIN
OG0016118	 NO HIT
OG0016123	 NO HIT
OG0016132	 NO HIT
OG0016134	 MYB-LIKE PROTEIN AA
OG0016138	 ALPHA-/EPSILON-SARCOGLYCAN FAMILY MEMBER
OG0016141	 RE45066P-RELATED
OG0016142	 NO HIT
OG0016144	 NO HIT
OG0016146	 CENTROMERE PROTEIN W
OG0016148	 BLOODY FINGERS-RELATED
OG0016153	 ENOLASE (DUF1399)
OG0016156	 CELL FATE DETERMINING PROTEIN MAB21-RELATED
OG0016157	 FUSELESS ISOFORM A
OG0016159	 PHOSPHOLIPID SCRAMBLASE 1
OG0016160	 ANKYRIN REPEAT PH AND SEC7 DOMAIN CONTAINING PROTEIN SECG-RELATED
OG0016161	 NO HIT
OG0016164	 NO HIT
OG0016165	 SHISA
OG0016172	 PROTEIN CBG12054-RELATED
OG0016174	 ADENYLATE CYCLASE TYPE 3
OG0016179	
OG0016187	 REGENERATING ISLET-DERIVED PROTEIN 4
OG0016191	 NO HIT
OG0016194	 HEPARAN SULFATE GLUCOSAMINE 3-O-SULFOTRANSFERASE 2
OG0016196	 NO HIT
OG0016198	 LD30543P
OG0016204	 NO MECHANORECEPTOR POTENTIAL C ISOFORM D-RELATED
OG0016209	 NO HIT
OG0016216	 NO HIT
OG0016222	 CKII-ALPHA SUBUNIT INTERACTOR-1-RELATED
OG0016232	 PROTEIN FAM181A
OG0016233	 NO HIT
OG0016236	 PROTEIN EVA-1
OG0016241	 KELCH-LIKE PROTEIN 24 ISOFORM X1
OG0016243	 NO HIT
OG0016244	 ZINC FINGER PROTEIN GIS2
OG0016247	 SUBFAMILY NOT NAMED
OG0016248	 NO HIT
OG0016249	 T-BOX TRANSCRIPTION FACTOR TBX3
OG0016251	 TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY A MEMBER 1
OG0016252	 NO HIT
OG0016256	 NO HIT
OG0016263	 NO HIT
OG0016296	 GH16244P-RELATED
OG0016305	 NO HIT
OG0016323	 NO HIT
OG0016324	 PROTEIN SIDEKICK
OG0016329	
OG0016330	 SUBFAMILY NOT NAMED
OG0016331	 TRANSFORMER-2 SEX-DETERMINING PROTEIN-RELATED
OG0016338	 NO HIT
OG0016345	 NO HIT
OG0016351	 ZINC FINGER PROTEIN 597
OG0016382	
OG0016388	 PROTEIN CBG12054-RELATED
OG0016401	 NEURAL CELL ADHESION MOLECULE 1
OG0016423	 VITELLINE MEMBRANE PROTEIN VM26AB-RELATED
OG0016444	 GLYCINE RECEPTOR SUBUNIT ALPHA-4
OG0016445	 FURIN
OG0016453	 NO HIT
OG0016478	 AGAP007537-PB
OG0016481	 NO HIT
OG0016488	 E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
OG0016495	 NO HIT
OG0016499	 SUBFAMILY NOT NAMED
OG0016507	 FAMILY NOT NAMED
OG0016510	 NO HIT
OG0016517	 ENDOGLUCANASE 16-RELATED
OG0016519	 FAMILY NOT NAMED
OG0016529	 NO HIT
OG0016576	 NO HIT
OG0016606	 OOKINETE PROTEIN PUTATIVE-RELATED
OG0016614	 NO HIT
OG0016622	
OG0016637	 OVOCHYMASE 1
OG0016672	 ATP-DEPENDENT DNA HELICASE
OG0016863	 LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN
OG0016869	 AMINO ACID TRANSPORTER
OG0016888	 HIGH-AFFINITY CHOLINE TRANSPORTER 1
OG0016918	 BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR TWIST
OG0016930	 ANGIOTENSIN-CONVERTING ENZYME-RELATED
OG0016932	 SUBFAMILY NOT NAMED
OG0016939	 VOLTAGE-DEPENDENT L-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1S
OG0016944	 ARYLSULFATASE I
OG0016953	 ANGIOTENSIN-CONVERTING ENZYME-LIKE PROTEIN ACE3
OG0016956	 BCDNA.GH08860
OG0016967	 GH08155P
OG0016969	 NO HIT
OG0016971	 MITOCHONDRIAL ATP SYNTHASE COUPLING FACTOR B
OG0016973	 SOLUTE CARRIER FAMILY 34 SODIUM PHOSPHATE MEMBER 2-RELATED
OG0016983	 SUBFAMILY NOT NAMED
OG0016985	 CAMP-DEPENDENT PROTEIN KINASE TYPE II REGULATORY SUBUNIT
OG0016993	 PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
OG0016997	 ACETYLCHOLINESTERASE
OG0016999	 FAMILY NOT NAMED
OG0017010	 LONG-CHAIN-FATTY-ACID--COA LIGASE 1
OG0017013	 SUBFAMILY NOT NAMED
OG0017017	 39S RIBOSOMAL PROTEIN L33 MITOCHONDRIAL
OG0017021	 SOLUTE CARRIER FAMILY 22 MEMBER 13
OG0017023	 ZINC FINGER AND SCAN DOMAIN-CONTAINING PROTEIN 5B
OG0017026	 FAMILY NOT NAMED
OG0017029	 TETRASPANIN
OG0017030	 CAVEOLIN
OG0017032	 MITOCHONDRIAL ATP SYNTHASE COUPLING FACTOR B
OG0017036	 OS10G0105400 PROTEIN
OG0017044	 CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 1
OG0017045	 PFKB-LIKE CARBOHYDRATE KINASE FAMILY PROTEIN
OG0017053	 PROTEIN I'M NOT DEAD YET-RELATED
OG0017079	 COILED-COIL DOMAIN-CONTAINING PROTEIN 102A
OG0017087	 NO HIT
OG0017097	 OS06G0237300 PROTEIN
OG0017136	 PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15
OG0017161	 PROTEIN KINASE CGMP-DEPENDENT 1
OG0017178	 CYCLIC PYRANOPTERIN MONOPHOSPHATE SYNTHASE MITOCHONDRIAL
OG0017180	 SUBFAMILY NOT NAMED
OG0017183	 LIPRIN-BETA-2
OG0017188	 EPHRIN TYPE-B RECEPTOR
OG0017189	 ENABLED-LIKE PROTEIN (DUF1635)
OG0017193	 OS10G0105400 PROTEIN
OG0017196	 PHOSPHATE-BINDING PROTEIN PSTS
OG0017199	 METABOTROPIC GABA-B RECEPTOR SUBTYPE 3 ISOFORM A
OG0017202	 CELLULAR NUCLEIC ACID-BINDING PROTEIN
OG0017208	 METABOTROPIC GABA-B RECEPTOR SUBTYPE 2 ISOFORM C
OG0017210	 PHOSPHOINOSITIDE-INTERACTING PROTEIN FAMILY MEMBER
OG0017211	 ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 50-LIKE PROTEIN
OG0017212	 NO HIT
OG0017219	 ATP-BINDING CASSETTE SUB-FAMILY A (ABC1) MEMBER 14
OG0017225	 SLR1441 PROTEIN
OG0017231	 NO HIT
OG0017232	 XANTHINE DEHYDROGENASE
OG0017238	 SODIUM/CALCIUM EXCHANGER
OG0017243	 SESQUIPEDALIAN
OG0017244	 ACETYLCHOLINE RECEPTOR SUBUNIT BETA-LIKE 2
OG0017246	 ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043
OG0017251	 NO HIT
OG0017252	 GUANINE NUCLEOTIDE-BINDING PROTEIN (G PROTEIN) ALPHA-ACTIVATING ACTIVITY POLYPEPTIDE O B
OG0017259	 PRICKLE PLANAR CELL POLARITY PROTEIN 3
OG0017260	 POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY D MEMBER 1
OG0017265	 LAMININ SUBUNIT GAMMA-1
OG0017266	
OG0017267	 NO HIT
OG0017269	 BETA TRANSDUCIN-RELATED PROTEIN
OG0017273	 RAS-LIKE FAMILY MEMBER 11
OG0017274	 MULTIPLE PDZ DOMAIN PROTEIN
OG0017298	 SERINE/THREONINE-PROTEIN PHOSPHATASE 2A REGULATORY SUBUNIT B'' SUBUNIT BETA
OG0017323	 ALX HOMEOBOX PROTEIN 1
OG0017328	 EG:BACR37P7.8 PROTEIN
OG0017331	 NEUREXIN 2B
OG0017336	 CALMODULIN-LIKE PROTEIN 5
OG0017340	 PROTEASE M1 ZINC METALLOPROTEASE
OG0017341	 NATRIURETIC PEPTIDE RECEPTOR 3
OG0017347	 GROWTH FACTOR-INDEPENDENT 1A TRANSCRIPTION REPRESSOR B-RELATED
OG0017351	 NO HIT
OG0017353	 FI23031P1-RELATED
OG0017355	 SUBFAMILY NOT NAMED
OG0017359	
OG0017360	 ZINC FINGER RNA-BINDING PROTEIN-LIKE
OG0017367	 ZINC FINGER PROTEIN
OG0017370	 SUBFAMILY NOT NAMED
OG0017372	 DEATH DOMAIN-CONTAINING PROTEIN CRADD
OG0017377	 TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
OG0017378	 SEROTONIN/OCTOPAMINE RECEPTOR FAMILY
OG0017380	 PROTEIN EVA-1
OG0017383	 NO HIT
OG0017385	 MEMBRANE-SPANNING 4-DOMAINS SUBFAMILY A MS4A -RELATED
OG0017393	
OG0017401	 CYCLIN-DEPENDENT KINASE INHIBITOR 2C
OG0017403	 SODIUM/CHLORIDE DEPENDENT TRANSPORTER
OG0017404	 ROUNDABOUT 1 ISOFORM A
OG0017408	 FAMILY NOT NAMED
OG0017410	 NO HIT
OG0017411	 NO HIT
OG0017414	 UNCHARACTERIZED
OG0017418	 NO HIT
OG0017419	 PROTEIN EVA-1
OG0017423	 RFAMIDE PEPTIDE GONADOTROPIN INHIBITORY HORMONE
OG0017424	 PUTATIVE-RELATED
OG0017425	 NO HIT
OG0017426	 NO HIT
OG0017427	 NO HIT
OG0017429	 NO HIT
OG0017431	 NO HIT
OG0017433	 TYROSINE-PROTEIN KINASE RECEPTOR
OG0017436	 TRANSCRIPTIONAL REPRESSOR CTCFL-RELATED
OG0017437	 NO HIT
OG0017438	 NO HIT
OG0017440	 PROTEIN EVA-1
OG0017442	 PROSTATE APOPTOSIS RESPONSE PROTEIN PAR-4
OG0017443	 BREAST CANCER TYPE 1 SUSCEPTIBILITY PROTEIN BRCA1
OG0017452	 ECDYSONE-INDUCED PROTEIN 93F ISOFORM C
OG0017453	 NY-REN-41 ANTIGEN L15 -RELATED
OG0017454	 CELL SURFACE PROTEIN
OG0017460	 ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 6
OG0017461	 NO HIT
OG0017463	 NO HIT
OG0017464	 RE23625P
OG0017465	 NO HIT
OG0017466	 NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 1
OG0017467	 AT09986P-RELATED
OG0017471	 NO HIT
OG0017474	 SUBFAMILY NOT NAMED
OG0017475	 PROTEIN SLIT
OG0017477	 NO HIT
OG0017480	 PROTEIN CBG20110
OG0017482	 NO HIT
OG0017484	 MITOCHONDRIA-EATING PROTEIN-RELATED
OG0017486	 TRIPARTITE MOTIF-CONTAINING PROTEIN 3-LIKE
OG0017487	 NO HIT
OG0017488	 NO HIT
OG0017493	 NO HIT
OG0017498	 MULTIDRUG AND TOXIN EXTRUSION PROTEIN-RELATED
OG0017509	 XANTHINE DEHYDROGENASE/OXIDASE
OG0017511	 LEUCINE-RICH REPEAT SERINE/THREONINE-PROTEIN KINASE 1-LIKE PROTEIN
OG0017514	
OG0017516	 ZINC FINGER AND BTB DOMAIN-CONTAINING PROTEIN 7B
OG0017524	 GUANYLATE CYCLASE
OG0017527	 EXPORTIN-7
OG0017530	 ZINC FINGER PROTEIN
OG0017531	 NO HIT
OG0017534	 NEURONAL ACETYLCHOLINE RECEPTOR SUBUNIT ALPHA-4
OG0017539	 NO HIT
OG0017542	 SUBFAMILY NOT NAMED
OG0017545	 TRANSMEMBRANE PROTEIN 233
OG0017546	 MUCIN-4
OG0017548	 POTASSIUM CHANNEL TETRAMERIZATION DOMAIN-CONTAINING
OG0017551	 GUANYLATE CYCLASE
OG0017564	 PROTEIN EVA-1
OG0017584	 ZINC FINGER PROTEIN 142
OG0017590	 NO HIT
OG0017591	 GH26014P
OG0017595	 GLYCOSYLTRANSFERASE-RELATED
OG0017604	 CALPAIN SMALL SUBUNIT 1 A-RELATED
OG0017618	 HEAT SHOCK PROTEIN HSP-12.2-RELATED
OG0017622	 REGULATOR OF G-PROTEIN SIGNALING PROTEIN-LIKE
OG0017624	 VOLTAGE-DEPENDENT R-TYPE CALCIUM CHANNEL SUBUNIT ALPHA-1E
OG0017629	
OG0017630	 STAR-RELATED LIPID TRANSFER PROTEIN 9
OG0017635	 ABC TRANSPORTER B FAMILY
OG0017644	 NO HIT
OG0017660	 NO HIT
OG0017667	 SODIUM-DEPENDENT PROLINE TRANSPORTER
OG0017668	 SUBFAMILY NOT NAMED
OG0017669	 SODIUM-DEPENDENT PROLINE TRANSPORTER
OG0017670	 SUBFAMILY NOT NAMED
OG0017672	 YEATS DOMAIN-CONTAINING PROTEIN 2
OG0017683	 FAMILY NOT NAMED
OG0017692	 SEMINAL PLASMA PROTEIN
OG0017694	
OG0017698	 C-TYPE LECTIN
OG0017709	 SUBFAMILY NOT NAMED
OG0017718	 PIGGYBAC TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4
OG0017731	 SUBFAMILY NOT NAMED
OG0017735	 NO HIT
OG0017744	 GH08155P
OG0017765	 NO HIT
OG0017771	 PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 2
OG0017778	 ATILLA ISOFORM B-RELATED-RELATED
OG0017784	 NO HIT
OG0017837	 DELTA-LIKE PROTEIN
OG0017846	 NO HIT
OG0017849	 UBIQUITIN INTERACTION MOTIF-CONTAINING PROTEIN 1
OG0017865	 NO HIT
OG0017885	 SI:CH73-281K2.5
OG0017886	 NO HIT
OG0017891	 SUBFAMILY NOT NAMED
OG0017902	 STABILIN
OG0017904	 PRORELAXIN H2
OG0017911	 HAT FAMILY DIMERISATION DOMAINCONTAINING PROTEIN
OG0017912	 FAMILY NOT NAMED
OG0017923	 NO HIT
OG0017926	 FAMILY NOT NAMED
OG0017929	 SUBFAMILY NOT NAMED
OG0017930	 NO HIT
