FID	nb_genes	nb_species	origin	lost_sp	lost_taxa	expanded_tax
OG0007989	27	10	Eumetazoa	18	Hmia,Spur,Chordata,Arthropoda,Smed,Lgig,Ofus,Dgyr,Siboglinidae,Clitellata	
OG0007990	27	7	Lophotrochozoa	11	Ofus,Sedentaria,Ngen,Paus	
OG0007991	27	15	Spiralia	4	Dgyr,Pech,Hrob,Paus	
OG0007992	27	17	Nephrozoa	9	Skow,Chordata,Arthropoda,Sedentaria_cl1	
OG0007993	27	4	Lophotrochozoa	14	Gastropoda,Myes,Annelida_cl1,Lophophorata	
OG0007994	27	18	Protostomia	3	Cgig,Lophophorata	
OG0007995	27	19	Protostomia	2	Smed,Ofra	
OG0007996	27	19	Bilateria	8	Deuterostomia,Myes,Hrob,Lana	
OG0007997	27	21	Nephrozoa	5	Skow,Chordata,Smed	
OG0007998	27	12	Lophotrochozoa	6	Lgig,Dgyr,Hrob,Kryptotrochozoa	
OG0007999	27	22	Eumetazoa	6	Spur,Blan,Smar,Smed,Gaeg,Ofra	
OG0008000	27	26	Eumetazoa	2	Blan,Tcas	
OG0008001	27	22	Eumetazoa	6	Blan,Tcas,Gastropoda,Pech,Hrob	
OG0008002	27	24	Eumetazoa	4	Spur,Blan,Arthropoda	
OG0008003	27	15	Protostomia	6	Smed,Cgig,Dgyr,Ofra,Hrob,Paus	
OG0008004	27	24	Eumetazoa	4	Blan,Arthropoda,Dgyr	
OG0008005	27	21	Protostomia	0		
OG0008006	27	17	Eumetazoa	11	Hmia,Spur,Chordata,Arthropoda,Smed,Gastropoda,Ofra	
OG0008007	27	20	Bilateria	7	Deuterostomia,Lgig,Pech	
OG0008008	27	26	Eumetazoa	2	Blan,Ngen	
OG0008009	27	15	Protostomia	6	Smed,Lgig,Cgig,Myes,Ofus,Hrob	
OG0008010	27	4	Eumetazoa	24	Hmia,Deuterostomia,Arthropoda,Smed,Gastropoda,Bpla,Annelida,Lophophorata	Myes
OG0008011	27	5	Lophotrochozoa	13	Gastropoda,Bivalvia_cl1,Ofus,Dgyr,Rpac,Ofra,Sedentaria_cl1,Ngen,Lana	
OG0008012	27	1	Cgig	0		
OG0008013	27	8	Bilateria	19	Deuterostomia,Arthropoda,Smed,Bpla,Ofus,Dgyr,Vestimentifera_cl1,Ofra,Ctel,Eand,Ngen,Lana	
OG0008014	27	6	Lophotrochozoa	12	Bpla,Annelida_cl1,Ngen,Paus	
OG0008015	27	14	Nephrozoa	12	Skow,Blan,Arthropoda,Smed,Gaeg,Bpla,Dgyr,Ofra,Ctel,Hrob,Ngen	
OG0008016	27	10	Eumetazoa	18	Hmia,Skow,Chordata,Arthropoda,Smed,Gastropoda,Bpla,Ofus,Dgyr,Ofra,Ctel,Hrob,Ngen,Paus	
OG0008017	27	15	Eumetazoa	13	Hmia,Ambulacraria,Blan,Smed,Lgig,Bivalvia,Ofra,Hrob,Ngen,Paus	
OG0008018	27	10	Nephrozoa	16	Spur,Chordata,Arthropoda,Smed,Mollusca,Ofus,Eand,Lophophorata	
OG0008019	27	1	Dgyr	0		
OG0008020	27	1	Eand	0		
OG0008021	27	3	Sedentaria	5	Vestimentifera_cl1,Ofra,Ctel	
OG0008022	27	1	Eand	0		
OG0008023	27	2	Lophotrochozoa	16	Gastropoda,Cgig,Bpla,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Kryptotrochozoa	
OG0008024	27	1	Gaeg	0		
OG0008025	27	3	Lophotrochozoa	15	Bivalvia,Annelida,Lophophorata	Gaeg
OG0008026	27	4	Bilateria	23	Spur,Chordata,Arthropoda,Smed,Gaeg,Bivalvia,Annelida,Ngen,Paus	
OG0008027	27	1	Hrob	0		
OG0008028	27	1	Hrob	0		
OG0008029	27	1	Hsap	0		
OG0008030	27	1	Hsap	0		
OG0008031	27	1	Hsap	0		
OG0008032	27	2	Lophotrochozoa	16	Gastropoda,Cgig,Bpla,Annelida,Ngen,Paus	
OG0008033	27	4	Vestimentifera	0		
OG0008034	27	1	Myes	0		
OG0008035	27	1	Myes	0		
OG0008036	27	1	Ngen	0		
OG0008037	27	1	Nvec	0		
OG0008038	27	1	Ofus	0		
OG0008039	27	1	Pech	0		
OG0008040	27	1	Smar	0		
OG0008041	27	1	Smar	0		
OG0008042	27	1	Smed	0		
OG0008043	26	6	Nephrozoa	20	Spur,Arthropoda,Mollusca,Ofus,Dgyr,Siboglinidae,Clitellata,Kryptotrochozoa	
OG0008044	26	23	Nephrozoa	3	Smed,Ofra,Hrob	
OG0008045	26	26	Eumetazoa	2	Hmia,Dgyr	
OG0008046	26	19	Eumetazoa	9	Hmia,Spur,Arthropoda,Smed,Dgyr,Sedentaria_cl1	
OG0008047	26	25	Eumetazoa	3	Hmia,Spur,Bpla	
OG0008048	26	26	Eumetazoa	2	Hmia,Cgig	
OG0008049	26	24	Eumetazoa	4	Hmia,Hsap,Lluy,Eand	
OG0008050	26	22	Eumetazoa	6	Hmia,Smar,Smed,Ofus,Clitellata	
OG0008051	26	24	Bilateria	3	Skow,Smar,Hrob	
OG0008052	26	23	Eumetazoa	5	Arthropoda,Smed,Dgyr,Ofra	
OG0008053	26	25	Eumetazoa	3	Hmia,Smar,Myes	
OG0008054	26	23	Eumetazoa	5	Hmia,Locu,Tcas,Smed,Cgig	
OG0008055	26	7	Nephrozoa	19	Spur,Vertebrata,Arthropoda,Smed,Gaeg,Bivalvia,Ofus,Dgyr,Vestimentifera,Sedentaria_cl1	
OG0008056	26	17	Nephrozoa	9	Smar,Smed,Gastropoda,Bpla,Dgyr,Ofra,Clitellata	
OG0008057	26	19	Nephrozoa	7	Smed,Lgig,Cgig,Dgyr,Pech,Ofra,Eand	
OG0008058	26	1	Blan	0		
OG0008059	26	3	Nephrozoa	23	Ambulacraria,Vertebrata,Arthropoda,Smed,Mollusca,Ofus,Dgyr,Siboglinidae,Ctel,Hrob,Ngen,Lana	Blan
OG0008060	26	16	Nephrozoa	10	Locu,Arthropoda,Smed,Gaeg,Myes,Dgyr,Ofra,Clitellata	
OG0008061	26	18	Nephrozoa	8	Ambulacraria,Vertebrata,Gaeg,Ofus,Pech,Hrob	
OG0008062	26	1	Blan	0		
OG0008063	26	11	Bilateria	16	Skow,Vertebrata,Arthropoda,Smed,Cgig,Bpla,Ofus,Dgyr,Lluy,Pech,Oalv,Ctel,Eand,Paus	
OG0008064	26	22	Eumetazoa	6	Spur,Arthropoda,Smed,Ofra,Hrob	
OG0008065	26	25	Eumetazoa	3	Spur,Smed,Ngen	
OG0008066	26	16	Eumetazoa	12	Skow,Tcas,Gaeg,Cgig,Dgyr,Siboglinidae,Clitellata	
OG0008067	26	23	Eumetazoa	5	Hmia,Ambulacraria,Smed,Ofra	
OG0008068	26	22	Eumetazoa	6	Hmia,Smar,Smed,Cgig,Clitellata	
OG0008069	26	22	Eumetazoa	6	Hmia,Spur,Arthropoda,Smed,Hrob	
OG0008070	26	23	Eumetazoa	5	Hmia,Spur,Smed,Dgyr,Lana	
OG0008071	26	22	Eumetazoa	6	Hmia,Vertebrata,Smed,Dgyr,Hrob	
OG0008072	26	23	Eumetazoa	5	Hmia,Gastropoda,Dgyr,Eand	
OG0008073	26	22	Eumetazoa	6	Hmia,Skow,Locu,Smar,Cgig,Hrob	
OG0008074	26	5	Eumetazoa	23	Hmia,Spur,Vertebrata,Arthropoda,Smed,Gastropoda,Cgig,Myes,Annelida,Lophophorata	
OG0008075	26	18	Nephrozoa	8	Vertebrata,Gaeg,Siboglinidae	
OG0008076	26	23	Eumetazoa	5	Hmia,Spur,Hsap,Gaeg,Ofra	
OG0008077	26	23	Eumetazoa	5	Locu,Arthropoda,Dgyr,Ofra	
OG0008078	26	23	Eumetazoa	5	Hmia,Cgig,Bpla,Dgyr,Pech	
OG0008079	26	25	Eumetazoa	3	Spur,Cgig,Rpac	
OG0008080	26	25	Eumetazoa	3	Hmia,Cgig,Eand	
OG0008081	26	22	Bilateria	5	Spur,Cgig,Ofus,Ofra,Hrob	
OG0008082	26	23	Nephrozoa	3	Gaeg,Pech,Hrob	
OG0008083	26	18	Eumetazoa	10	Hmia,Tcas,Smed,Siboglinidae,Ctel,Eand	
OG0008084	26	24	Bilateria	3	Gaeg,Cgig,Bpla	
OG0008085	26	16	Nephrozoa	10	Ambulacraria,Smed,Lgig,Bpla,Ofus,Dgyr,Oalv,Ctel,Ngen	
OG0008086	26	25	Bilateria	2	Smed,Gaeg	
OG0008087	26	18	Nephrozoa	8	Spur,Arthropoda,Smed,Bivalvia,Lana	
OG0008088	26	22	Eumetazoa	6	Hmia,Tcas,Smed,Ofra,Hrob,Ngen	
OG0008089	26	26	Bilateria	1	Tcas	
OG0008090	26	25	Eumetazoa	3	Spur,Gaeg,Eand	
OG0008091	26	20	Eumetazoa	8	Hmia,Spur,Hsap,Arthropoda,Smed,Clitellata	
OG0008092	26	22	Eumetazoa	6	Vertebrata,Arthropoda,Clitellata	
OG0008093	26	25	Eumetazoa	3	Hmia,Tcas,Ofus	
OG0008094	26	25	Eumetazoa	3	Hmia,Hsap,Eand	
OG0008095	26	22	Eumetazoa	6	Hmia,Arthropoda,Smed,Cgig,Dgyr	
OG0008096	26	24	Eumetazoa	4	Spur,Gaeg,Dgyr,Eand	
OG0008097	26	24	Eumetazoa	4	Smed,Gastropoda,Dgyr	
OG0008098	26	25	Eumetazoa	3	Gaeg,Eand,Ngen	
OG0008099	26	24	Eumetazoa	4	Spur,Lgig,Cgig,Pech	
OG0008100	26	23	Eumetazoa	5	Smar,Cgig,Pech,Ofra,Hrob	
OG0008101	26	20	Eumetazoa	8	Hmia,Spur,Arthropoda,Smed,Pech,Ofra,Hrob	
OG0008102	26	23	Eumetazoa	5	Hmia,Arthropoda,Smed,Ofra	
OG0008103	26	20	Eumetazoa	8	Hmia,Arthropoda,Cgig,Myes,Ofra,Hrob,Ngen	
OG0008104	26	23	Eumetazoa	5	Hmia,Spur,Locu,Clitellata	
OG0008105	26	21	Eumetazoa	7	Cgig,Ofus,Dgyr,Lluy,Vestimentifera_cl2,Ofra	
OG0008106	26	26	Eumetazoa	2	Hmia,Smed	
OG0008107	26	23	Eumetazoa	5	Hmia,Vertebrata,Smar,Dgyr	
OG0008108	26	17	Bilateria	10	Ambulacraria,Arthropoda,Mollusca,Pech	
OG0008109	26	17	Eumetazoa	11	Hmia,Vertebrata,Tcas,Smed,Gastropoda,Cgig,Dgyr,Eand,Paus	
OG0008110	26	22	Eumetazoa	6	Hmia,Smed,Dgyr,Ofra,Ctel,Hrob	
OG0008111	26	26	Eumetazoa	2	Lgig,Cgig	
OG0008112	26	25	Eumetazoa	3	Pech,Ctel,Eand	
OG0008113	26	24	Eumetazoa	4	Vertebrata,Smar,Pech	
OG0008114	26	18	Nephrozoa	8	Smed,Gastropoda,Cgig,Bpla,Dgyr,Hrob,Ngen	
OG0008115	26	25	Eumetazoa	3	Dgyr,Pech,Eand	
OG0008116	26	24	Eumetazoa	4	Hmia,Bpla,Dgyr,Eand	
OG0008117	26	23	Eumetazoa	5	Smar,Smed,Gaeg,Cgig,Hrob	
OG0008118	26	25	Eumetazoa	3	Hmia,Smed,Ofra	
OG0008119	26	22	Eumetazoa	6	Smed,Gastropoda,Bpla,Clitellata	
OG0008120	26	16	Nephrozoa	10	Spur,Smed,Dgyr,Siboglinidae,Hrob,Ngen	
OG0008121	26	25	Eumetazoa	3	Hmia,Smed,Ofra	
OG0008122	26	23	Nephrozoa	3	Spur,Cgig,Hrob	
OG0008123	26	22	Nephrozoa	4	Spur,Arthropoda,Dgyr	
OG0008124	26	25	Eumetazoa	3	Tcas,Dgyr,Eand	
OG0008125	26	24	Eumetazoa	4	Hmia,Tcas,Cgig,Ofra	
OG0008126	26	22	Eumetazoa	6	Hmia,Tcas,Smed,Myes,Pech,Hrob	
OG0008127	26	23	Bilateria	4	Spur,Smar,Ctel,Hrob	
OG0008128	26	22	Eumetazoa	6	Hmia,Tcas,Smed,Lgig,Ofra,Hrob	
OG0008129	26	22	Nephrozoa	4	Spur,Arthropoda,Smed	
OG0008130	26	25	Eumetazoa	3	Smed,Cgig,Hrob	
OG0008131	26	24	Eumetazoa	4	Spur,Arthropoda,Ngen	
OG0008132	26	23	Eumetazoa	5	Hmia,Arthropoda,Smed,Hrob	
OG0008133	26	26	Eumetazoa	2	Gaeg,Pech	
OG0008134	26	21	Eumetazoa	7	Hmia,Hsap,Arthropoda,Smed,Clitellata	
OG0008135	26	24	Nephrozoa	2	Tcas,Ofus	
OG0008136	26	24	Eumetazoa	4	Hmia,Smar,Eand,Ngen	
OG0008137	26	23	Eumetazoa	5	Skow,Smar,Cgig,Dgyr,Pech	
OG0008138	26	22	Eumetazoa	6	Smar,Cgig,Bpla,Ofra,Clitellata	
OG0008139	26	24	Eumetazoa	4	Hmia,Hsap,Tcas,Smed	
OG0008140	26	22	Eumetazoa	6	Hmia,Siboglinidae	
OG0008141	26	26	Eumetazoa	2	Locu,Smar	
OG0008142	26	12	Nephrozoa	14	Vertebrata,Smed,Mollusca,Siboglinidae,Ngen	
OG0008143	26	21	Bilateria	6	Hsap,Smed,Dgyr,Ofra,Clitellata	
OG0008144	26	24	Bilateria	3	Arthropoda,Hrob	
OG0008145	26	19	Nephrozoa	7	Spur,Vertebrata,Smed,Gaeg,Pech,Ofra	
OG0008146	26	21	Eumetazoa	7	Hmia,Arthropoda,Smed,Cgig,Pech,Hrob	
OG0008147	26	24	Eumetazoa	4	Arthropoda,Lgig,Hrob	
OG0008148	26	25	Eumetazoa	3	Smar,Smed,Ctel	
OG0008149	26	20	Nephrozoa	6	Smar,Lgig,Ofus,Dgyr,Vestimentifera_cl2	
OG0008150	26	24	Eumetazoa	4	Spur,Cgig,Lluy,Pech	
OG0008151	26	25	Eumetazoa	3	Cgig,Ofra,Eand	
OG0008152	26	22	Eumetazoa	6	Hmia,Smar,Pech,Sedentaria_cl1	
OG0008153	26	25	Eumetazoa	3	Tcas,Bpla,Hrob	
OG0008154	26	25	Eumetazoa	3	Cgig,Ofra,Ngen	
OG0008155	26	25	Eumetazoa	3	Gaeg,Cgig,Pech	
OG0008156	26	22	Eumetazoa	6	Hmia,Spur,Smar,Smed,Hrob,Ngen	
OG0008157	26	25	Eumetazoa	3	Hmia,Smar,Cgig	
OG0008158	26	20	Eumetazoa	8	Hmia,Spur,Tcas,Smed,Dgyr,Pech,Ofra,Hrob	
OG0008159	26	7	Eumetazoa	21	Hmia,Skow,Vertebrata,Arthropoda,Smed,Gastropoda,Ofus,Dgyr,Siboglinidae,Clitellata,Kryptotrochozoa	
OG0008160	26	24	Bilateria	3	Locu,Ofra,Hrob	
OG0008161	26	26	Eumetazoa	2	Hmia,Smar	
OG0008162	26	23	Eumetazoa	5	Hmia,Tcas,Dgyr,Ofra,Hrob	
OG0008163	26	24	Eumetazoa	4	Spur,Hsap,Smar,Gaeg	
OG0008164	26	22	Eumetazoa	6	Hmia,Tcas,Smed,Ofra,Clitellata	
OG0008165	26	24	Bilateria	3	Cgig,Eand,Lana	
OG0008166	26	24	Eumetazoa	4	Spur,Smar,Smed,Hrob	
OG0008167	26	24	Eumetazoa	4	Hmia,Smed,Pech,Hrob	
OG0008168	26	24	Eumetazoa	4	Hmia,Tcas,Smed,Ofra	
OG0008169	26	24	Eumetazoa	4	Spur,Smar,Dgyr,Pech	
OG0008170	26	21	Nephrozoa	5	Arthropoda,Smed,Hrob,Ngen	
OG0008171	26	25	Eumetazoa	3	Hmia,Arthropoda	
OG0008172	26	20	Nephrozoa	6	Smed,Dgyr,Ofra,Hrob,Ngen,Paus	
OG0008173	26	22	Eumetazoa	6	Spur,Smed,Dgyr,Ofra,Ctel,Hrob	
OG0008174	26	24	Nephrozoa	2	Skow,Smed	
OG0008175	26	22	Eumetazoa	6	Hsap,Arthropoda,Pech,Hrob,Paus	
OG0008176	26	26	Eumetazoa	2	Arthropoda	
OG0008177	26	23	Eumetazoa	5	Hmia,Gaeg,Pech,Ofra,Eand	
OG0008178	26	23	Eumetazoa	5	Hmia,Smed,Lgig,Dgyr,Hrob	
OG0008179	26	25	Nephrozoa	1	Smed	
OG0008180	26	25	Eumetazoa	3	Smar,Smed,Cgig	
OG0008181	26	21	Nephrozoa	5	Skow,Smed,Gastropoda,Eand	
OG0008182	26	24	Eumetazoa	4	Arthropoda,Lgig,Hrob	
OG0008183	26	23	Eumetazoa	5	Spur,Arthropoda,Smed,Eand	
OG0008184	26	24	Eumetazoa	4	Spur,Smar,Cgig,Pech	
OG0008185	26	25	Eumetazoa	3	Smed,Dgyr,Pech	
OG0008186	26	25	Eumetazoa	3	Spur,Tcas,Cgig	
OG0008187	26	22	Nephrozoa	4	Smed,Dgyr,Ofra,Hrob	
OG0008188	26	9	Eumetazoa	19	Hmia,Ambulacraria,Vertebrata,Arthropoda,Smed,Lgig,Cgig,Myes,Dgyr,Pech,Oalv,Ofra,Hrob,Kryptotrochozoa	Nvec
OG0008189	26	25	Eumetazoa	3	Tcas,Rpac,Eand	
OG0008190	26	25	Eumetazoa	3	Smar,Cgig,Ofra	
OG0008191	26	23	Eumetazoa	5	Hmia,Arthropoda,Smed,Hrob	
OG0008192	26	23	Eumetazoa	5	Hmia,Smed,Dgyr,Ofra,Hrob	
OG0008193	26	25	Eumetazoa	3	Smed,Lgig,Paus	
OG0008194	26	21	Bilateria	6	Locu,Arthropoda,Smed,Cgig,Hrob	
OG0008195	26	25	Eumetazoa	3	Locu,Pech,Ofra	
OG0008196	26	26	Eumetazoa	2	Gaeg,Ofra	
OG0008197	26	23	Eumetazoa	5	Spur,Smar,Lgig,Cgig,Bpla	
OG0008198	26	25	Eumetazoa	3	Locu,Smar,Gaeg	
OG0008199	26	25	Eumetazoa	3	Spur,Lgig,Ofra	
OG0008200	26	25	Eumetazoa	3	Cgig,Dgyr,Hrob	
OG0008201	26	22	Eumetazoa	6	Hmia,Tcas,Smed,Bpla,Ofra,Hrob	
OG0008202	26	16	Eumetazoa	12	Hmia,Smed,Mollusca,Ofus,Dgyr,Clitellata,Ngen	
OG0008203	26	25	Bilateria	2	Arthropoda	
OG0008204	26	22	Bilateria	5	Lgig,Ofus,Dgyr,Ctel,Hrob	
OG0008205	26	23	Eumetazoa	5	Gaeg,Cgig,Ofus,Eand,Ngen	
OG0008206	26	24	Bilateria	3	Arthropoda,Hrob	
OG0008207	26	22	Nephrozoa	4	Spur,Tcas,Smed,Hrob	
OG0008208	26	18	Nephrozoa	8	Skow,Smed,Cgig,Bpla,Dgyr,Ofra,Hrob,Ngen	
OG0008209	26	24	Eumetazoa	4	Spur,Cgig,Ofus,Eand	
OG0008210	26	14	Nephrozoa	12	Vertebrata,Arthropoda,Smed,Myes,Dgyr,Pech,Rpac,Clitellata,Paus	
OG0008211	26	24	Eumetazoa	4	Arthropoda,Cgig,Hrob	
OG0008212	26	26	Bilateria	1	Smar	
OG0008213	26	24	Eumetazoa	4	Smar,Gaeg,Pech,Eand	
OG0008214	26	21	Bilateria	6	Vertebrata,Tcas,Smed,Ofra,Hrob	
OG0008215	26	24	Eumetazoa	4	Spur,Smar,Gaeg,Dgyr	
OG0008216	26	24	Eumetazoa	4	Smed,Dgyr,Ofra,Hrob	
OG0008217	26	24	Eumetazoa	4	Arthropoda,Smed,Hrob	
OG0008218	26	25	Eumetazoa	3	Hmia,Spur,Cgig	
OG0008219	26	23	Eumetazoa	5	Hmia,Spur,Tcas,Cgig,Ofra	
OG0008220	26	24	Eumetazoa	4	Hmia,Smar,Dgyr,Ctel	
OG0008221	26	25	Eumetazoa	3	Cgig,Ofus,Pech	
OG0008222	26	23	Eumetazoa	5	Spur,Smed,Gaeg,Cgig,Ofus	
OG0008223	26	22	Eumetazoa	6	Hmia,Gaeg,Cgig,Pech,Ngen,Paus	
OG0008224	26	22	Eumetazoa	6	Hmia,Spur,Arthropoda,Dgyr,Pech	
OG0008225	26	26	Eumetazoa	2	Spur,Paus	
OG0008226	26	18	Eumetazoa	10	Hmia,Arthropoda,Smed,Lgig,Dgyr,Pech,Ofra,Clitellata	
OG0008227	26	24	Eumetazoa	4	Hmia,Smar,Ofra,Ngen	
OG0008228	26	19	Nephrozoa	7	Skow,Hsap,Arthropoda,Smed,Ngen,Paus	
OG0008229	26	24	Eumetazoa	4	Spur,Cgig,Pech,Eand	
OG0008230	26	24	Eumetazoa	4	Tcas,Pech,Clitellata	
OG0008231	26	23	Eumetazoa	5	Hmia,Locu,Smed,Cgig,Eand	
OG0008232	26	22	Nephrozoa	4	Locu,Smar,Eand,Paus	
OG0008233	26	22	Eumetazoa	6	Hmia,Spur,Smed,Gaeg,Cgig,Eand	
OG0008234	26	11	Nephrozoa	15	Ambulacraria,Vertebrata,Arthropoda,Smed,Mollusca,Clitellata,Ngen	
OG0008235	26	9	Nephrozoa	17	Spur,Vertebrata,Arthropoda,Smed,Gastropoda,Siboglinidae,Clitellata,Ngen,Paus	
OG0008236	26	19	Bilateria	8	Arthropoda,Smed,Bivalvia,Ofus,Dgyr	
OG0008237	26	24	Eumetazoa	4	Gaeg,Bpla,Pech,Eand	
OG0008238	26	24	Eumetazoa	4	Arthropoda,Ofra,Hrob	
OG0008239	26	25	Eumetazoa	3	Hmia,Spur,Smed	
OG0008240	26	23	Eumetazoa	5	Hmia,Smar,Smed,Lgig,Hrob	
OG0008241	26	24	Eumetazoa	4	Tcas,Dgyr,Ofra,Hrob	
OG0008242	26	22	Eumetazoa	6	Tcas,Smed,Lgig,Cgig,Dgyr,Ofra	
OG0008243	26	25	Eumetazoa	3	Spur,Smed,Ofus	
OG0008244	26	21	Eumetazoa	7	Hmia,Arthropoda,Smed,Ofra,Clitellata	
OG0008245	26	23	Eumetazoa	5	Skow,Lgig,Ctel,Hrob,Paus	
OG0008246	26	24	Eumetazoa	4	Smar,Lgig,Dgyr,Ngen	
OG0008247	26	23	Nephrozoa	3	Tcas,Smed,Hrob	
OG0008248	26	26	Eumetazoa	2	Smed,Ofra	
OG0008249	26	22	Eumetazoa	6	Hmia,Spur,Arthropoda,Gaeg,Cgig	
OG0008250	26	20	Nephrozoa	6	Ambulacraria,Vertebrata,Smed,Dgyr	
OG0008251	26	24	Eumetazoa	4	Ambulacraria,Tcas,Hrob	
OG0008252	26	21	Eumetazoa	7	Hmia,Spur,Arthropoda,Dgyr,Clitellata	
OG0008253	26	24	Eumetazoa	4	Tcas,Smed,Dgyr,Hrob	
OG0008254	26	22	Bilateria	5	Ambulacraria,Smed,Ctel,Hrob	
OG0008255	26	22	Bilateria	5	Spur,Arthropoda,Lgig,Hrob	
OG0008256	26	16	Eumetazoa	12	Ambulacraria,Vertebrata,Arthropoda,Dgyr,Pech,Ofra,Clitellata,Ngen	
OG0008257	26	23	Bilateria	4	Spur,Arthropoda,Hrob	
OG0008258	26	22	Eumetazoa	6	Hmia,Smed,Bpla,Dgyr,Ofra,Ngen	
OG0008259	26	25	Eumetazoa	3	Smed,Clitellata	
OG0008260	26	26	Eumetazoa	2	Cgig,Eand	
OG0008261	26	23	Eumetazoa	5	Arthropoda,Dgyr,Clitellata	
OG0008262	26	21	Eumetazoa	7	Arthropoda,Cgig,Pech,Ofra,Clitellata	
OG0008263	26	21	Nephrozoa	5	Spur,Vertebrata,Smed,Pech	
OG0008264	26	26	Eumetazoa	2	Smed,Rpac	
OG0008265	26	21	Nephrozoa	5	Arthropoda,Smed,Gaeg,Hrob	
OG0008266	26	24	Eumetazoa	4	Hmia,Smed,Cgig,Hrob	
OG0008267	26	24	Eumetazoa	4	Spur,Arthropoda,Smed	
OG0008268	26	21	Eumetazoa	7	Hmia,Tcas,Smed,Gaeg,Ofus,Dgyr,Ofra	
OG0008269	26	23	Eumetazoa	5	Hmia,Vestimentifera	
OG0008270	26	21	Eumetazoa	7	Hmia,Arthropoda,Smed,Dgyr,Ofra,Hrob	
OG0008271	26	17	Eumetazoa	11	Spur,Vertebrata,Arthropoda,Smed,Siboglinidae	
OG0008272	26	6	Nephrozoa	20	Ambulacraria,Vertebrata,Arthropoda,Smed,Gastropoda,Cgig,Myes,Dgyr,Rpac,Ofra,Sedentaria_cl1,Kryptotrochozoa	
OG0008273	26	21	Eumetazoa	7	Spur,Arthropoda,Pech,Eand,Ngen,Paus	
OG0008274	26	22	Eumetazoa	6	Hmia,Vertebrata,Arthropoda,Smed	
OG0008275	26	25	Bilateria	2	Hrob,Ngen	
OG0008276	26	26	Eumetazoa	2	Spur,Smed	
OG0008277	26	23	Eumetazoa	5	Locu,Smed,Gaeg,Cgig,Eand	
OG0008278	26	24	Eumetazoa	4	Smed,Bpla,Ofra,Lana	
OG0008279	26	24	Eumetazoa	4	Cgig,Dgyr,Eand,Paus	
OG0008280	26	25	Eumetazoa	3	Smed,Bpla,Dgyr	
OG0008281	26	25	Eumetazoa	3	Smar,Gaeg,Ofra	
OG0008282	26	24	Eumetazoa	4	Skow,Smar,Gaeg,Pech	
OG0008283	26	23	Eumetazoa	5	Hmia,Tcas,Smed,Cgig,Paus	
OG0008284	26	25	Eumetazoa	3	Gaeg,Cgig,Eand	
OG0008285	26	21	Nephrozoa	5	Vertebrata,Tcas,Smed,Ofra	
OG0008286	26	24	Eumetazoa	4	Smar,Smed,Bpla,Hrob	
OG0008287	26	24	Eumetazoa	4	Hmia,Smed,Ofra,Hrob	
OG0008288	26	23	Eumetazoa	5	Hmia,Spur,Tcas,Smed,Bpla	
OG0008289	26	24	Eumetazoa	4	Hmia,Cgig,Pech,Eand	
OG0008290	26	21	Eumetazoa	7	Hmia,Arthropoda,Smed,Dgyr,Ofra,Hrob	
OG0008291	26	19	Eumetazoa	9	Hmia,Locu,Smed,Dgyr,Siboglinidae	
OG0008292	26	22	Eumetazoa	6	Spur,Smar,Smed,Cgig,Hrob,Paus	
OG0008293	26	19	Nephrozoa	7	Spur,Vertebrata,Tcas,Dgyr,Ofra,Hrob	
OG0008294	26	22	Bilateria	5	Arthropoda,Dgyr,Ofra,Hrob	
OG0008295	26	25	Eumetazoa	3	Gaeg,Cgig,Ngen	
OG0008296	26	24	Eumetazoa	4	Smar,Smed,Dgyr,Ngen	
OG0008297	26	22	Eumetazoa	6	Hmia,Skow,Locu,Smed,Dgyr,Ofra	
OG0008298	26	25	Eumetazoa	3	Hmia,Smar,Hrob	
OG0008299	26	21	Eumetazoa	7	Hmia,Tcas,Smed,Dgyr,Ofra,Clitellata	
OG0008300	26	26	Eumetazoa	2	Smed,Gaeg	
OG0008301	26	22	Eumetazoa	6	Hmia,Smed,Dgyr,Sedentaria_cl1	
OG0008302	26	23	Nephrozoa	3	Smed,Pech,Ofra	
OG0008303	26	25	Eumetazoa	3	Smar,Smed,Dgyr	
OG0008304	26	23	Eumetazoa	5	Hmia,Spur,Gaeg,Ofus,Rpac	
OG0008305	26	24	Eumetazoa	4	Hmia,Smar,Pech,Eand	
OG0008306	26	25	Eumetazoa	3	Spur,Pech,Paus	
OG0008307	26	23	Nephrozoa	3	Smar,Lgig,Cgig	
OG0008308	26	24	Nephrozoa	2	Clitellata	
OG0008309	26	24	Eumetazoa	4	Tcas,Ofra,Clitellata	
OG0008310	26	21	Eumetazoa	7	Hmia,Arthropoda,Cgig,Ofra,Clitellata	
OG0008311	26	25	Eumetazoa	3	Smar,Smed,Hrob	
OG0008312	26	21	Eumetazoa	7	Hmia,Arthropoda,Smed,Dgyr,Pech,Ofra	
OG0008313	26	7	Nephrozoa	19	Spur,Vertebrata,Arthropoda,Smed,Mollusca,Dgyr,Lluy,Rpac,Ofra,Ctel,Hrob,Lophophorata	
OG0008314	26	24	Eumetazoa	4	Hmia,Tcas,Smed,Eand	
OG0008315	26	24	Eumetazoa	4	Spur,Gaeg,Cgig,Eand	
OG0008316	26	21	Eumetazoa	7	Hmia,Locu,Myes,Ofus,Oalv,Ofra,Eand	
